PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,LATITUDE,LONGITUDE,MEDIAN_INCOME,GROWTH,POP_SIZE,POP_AGE,BLACK_POP,IMMIGRANTS,POP_GROWTH
1,Pinetta (madison County),7,32350,450000.0,5.0,2.0,2711.0,150717.0,1988.0,8.0,30.5842216,-83.2997187,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
6,Live Oak,7,32060,185000.0,3.0,2.0,1198.0,0.0,1996.0,11.0,30.4232679,-83.1229502,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Jennings,7,32053,419000.0,4.0,2.5,3600.0,160300.0,2000.0,11.0,30.5376672,-83.1043856,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Greenville,7,32331,1475000.0,3.0,3.0,2526.0,4040190.0,1999.0,11.0,30.5664222,-83.4464242,1725.0,-17680.0,4775.0,46.2,0.284397906,112.0,0.0
1,Live Oak,7,32060,399000.0,2.0,2.5,1344.0,507038.0,2009.0,14.0,30.4050952,-83.0774303,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Lee,7,32059,435000.0,3.0,2.0,1517.0,1742400.0,1995.0,14.0,30.433738,-83.2580459,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Lee,7,32059,175000.0,2.0,2.5,1242.0,70131.0,1997.0,14.0,30.4297741,-83.2980681,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Lee,7,32059,199000.0,3.0,2.0,1792.0,131115.0,2016.0,14.0,30.418032,-83.24479,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Madison,7,32340,229000.0,3.0,3.0,1488.0,479595.0,1986.0,19.0,30.3916611,-83.3864299,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Jennings,7,32053,274900.0,2.0,2.0,1112.0,313196.0,2002.0,20.0,30.5539369,-83.111636,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Pinetta (madison County),7,32350,199500.0,2.0,2.0,1688.0,32670.0,1902.0,21.0,30.5969428,-83.3523482,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
6,Lee,7,32059,200000.0,3.0,2.0,1539.0,131115.0,1997.0,21.0,30.4181304,-83.2459796,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,0,7,32340,270000.0,3.0,2.0,1344.0,212572.0,1994.0,22.0,30.4820815,-83.3605195,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
6,Live Oak,7,32060,240000.0,3.0,2.0,1644.0,217800.0,2015.0,26.0,30.2743268,-83.1528033,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,175707.0,2.0,1.0,784.0,219978.0,1996.0,27.0,30.3092858,-83.1014691,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,209000.0,3.0,2.0,1620.0,261360.0,2006.0,32.0,30.3202888,-83.1858765,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Monticello,7,32344,649500.0,3.0,1.0,1141.0,3441240.0,1941.0,33.0,30.501074,-83.7789128,4577.0,-12307.0,12151.0,47.6,0.361863221,63.0,0.0
1,Lee,7,32059,489000.0,3.0,2.0,2745.0,594594.0,1981.0,35.0,30.3985834,-83.2513953,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Pinetta,7,32350,245000.0,3.0,2.0,1576.0,435600.0,1999.0,40.0,30.5968116,-83.3274798,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
1,Dowling Park,7,32060,184000.0,2.0,1.5,1114.0,7405.0,1999.0,41.0,30.2574165,-83.2356071,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Jennings,7,32053,210000.0,2.0,2.0,784.0,435600.0,2020.0,42.0,30.5066846,-83.1197967,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Madison,7,32340,149000.0,3.0,1.0,948.0,35283.0,1953.0,42.0,30.4893281,-83.4190963,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
6,Jennings,7,32053,139900.0,3.0,2.0,1296.0,100187.0,1998.0,42.0,30.565222,-83.199753,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Madison,7,32340,399000.0,3.0,2.0,1609.0,1740657.0,1935.0,47.0,30.5934424,-83.4312845,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
6,Live Oak,7,32060,350000.0,3.0,2.0,1402.0,784080.0,1998.0,47.0,30.3611679,-83.1802609,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,130000.0,3.0,2.0,1188.0,0.0,1998.0,47.0,30.378599,-83.1767702,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,329000.0,2.0,2.0,1632.0,1634371.0,2007.0,47.0,30.353761,-83.163119,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Live Oak,7,32060,305000.0,3.0,2.0,1334.0,522720.0,1964.0,47.0,30.392167,-83.063839,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Jennings,7,32053,245000.0,3.0,2.0,1404.0,87120.0,2008.0,47.0,30.5339884,-83.1135219,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
6,Live Oak,7,32060,349000.0,1.0,1.0,396.0,435600.0,1996.0,47.0,30.2729391,-83.2240609,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Jennings,7,32053,104900.0,3.0,2.0,1140.0,47916.0,2017.0,47.0,30.566252,-83.207419,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Live Oak,7,32060,514900.0,3.0,3.5,2100.0,453459.0,1951.0,47.0,30.2604434,-83.0986522,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Madison,7,32340,114900.0,4.0,2.0,1650.0,0.0,1991.0,47.0,30.454043,-83.3987287,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Dowling Park,7,32060,300000.0,3.0,2.5,1901.0,24829.0,2008.0,47.0,30.2617683,-83.2295418,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,129900.0,3.0,2.0,1212.0,19166.0,1987.0,47.0,30.2613249,-83.2235892,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Jasper,7,32052,199500.0,3.0,2.0,1568.0,43560.0,2017.0,47.0,30.5274178,-83.0511713,2245.0,-13319.0,8712.0,39.4,0.373163453,38.0,0.0
1,Jennings,7,32053,380000.0,2.0,2.5,2291.0,60983.0,1991.0,47.0,30.530436,-83.144974,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
6,Live Oak,7,32060,324900.0,3.0,2.0,1490.0,43560.0,2014.0,47.0,30.4311792,-83.1168014,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,122500.0,3.0,2.0,1512.0,65340.0,2001.0,47.0,30.3296235,-83.1373749,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Live Oak,7,32060,425000.0,4.0,3.0,2918.0,383328.0,2008.0,47.0,30.263109,-83.083094,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Dowling Park,7,32060,298000.0,3.0,2.5,1932.0,64033.0,2005.0,47.0,30.261448,-83.2263834,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Dowling Park,7,32060,175000.0,2.0,2.0,1652.0,16988.0,1999.0,47.0,30.2611397,-83.2286633,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,215000.0,3.0,2.0,1560.0,63597.0,2000.0,47.0,30.3306559,-83.1256736,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Madison,7,32340,89900.0,2.0,1.0,850.0,4791.0,1945.0,47.0,30.4562972,-83.4207542,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Madison,7,32340,825000.0,4.0,3.5,3194.0,301827.0,2001.0,47.0,30.4472414,-83.434214,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Lee,7,32059,1500000.0,3.0,2.5,2664.0,8670182.0,2003.0,47.0,30.36444,-83.283419,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Live Oak,7,32060,200000.0,3.0,2.0,1152.0,261360.0,1985.0,47.0,30.3404875,-83.1353515,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,300000.0,4.0,3.0,1843.0,0.0,2016.0,47.0,30.3928822,-83.0807193,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,200000.0,3.0,2.0,1782.0,14810.0,1989.0,47.0,30.2639146,-83.2224718,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Live Oak,7,32060,1500000.0,4.0,2.0,2552.0,5227200.0,1994.0,47.0,30.3027006,-83.1598081,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,149000.0,2.0,2.0,1064.0,220849.0,1992.0,47.0,30.3492732,-83.1865765,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Live Oak,7,32060,440000.0,3.0,2.0,1404.0,1306800.0,1996.0,47.0,30.2730389,-83.0911599,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,75000.0,3.0,2.0,1356.0,21344.0,1984.0,47.0,30.4207275,-83.1229816,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,425000.0,3.0,2.0,1456.0,1742400.0,1988.0,47.0,30.235309,-83.140446,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Live Oak,7,32060,399000.0,5.0,3.0,2368.0,865101.0,2021.0,47.0,30.3815717,-83.0934648,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
1,Live Oak,7,32060,379900.0,3.0,2.5,1728.0,240451.0,1982.0,47.0,30.3386413,-83.0756693,7754.0,5954.0,23078.0,43.8,0.08657596,110.0,0.0
6,Jennings,7,32053,219000.0,3.0,2.0,1357.0,108900.0,2012.0,47.0,30.5525989,-83.0674912,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
1,Greenville,7,32331,39000.0,3.0,1.0,1296.0,30927.0,1968.0,55.0,30.4791095,-83.6376071,1725.0,-17680.0,4775.0,46.2,0.284397906,112.0,0.0
1,Lee,7,32059,430000.0,4.0,2.0,2276.0,218235.0,2020.0,58.0,30.337082,-83.336541,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
1,Lee,7,32059,135000.0,1.0,0.5,864.0,435600.0,2000.0,60.0,30.4731625,-83.2738926,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
1,Greenville,7,32340,310000.0,4.0,2.0,2198.0,218671.0,1964.0,62.0,30.574071,-83.479293,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Madison,7,32340,1420000.0,4.0,3.5,3793.0,7873470.0,1979.0,64.0,30.490067,-83.424426,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
6,Monticello,7,32344,219000.0,3.0,2.0,1620.0,217800.0,2002.0,71.0,30.58202325,-83.70065863,4577.0,-12307.0,12151.0,47.6,0.361863221,63.0,0.0
6,Madison,7,32340,170000.0,3.0,2.0,1252.0,21780.0,1997.0,78.0,30.4921719,-83.3750679,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Madison,7,32340,39900.0,3.0,1.0,974.0,3049.0,1940.0,79.0,30.4605471,-83.4195095,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Madison,7,32340,399999.0,4.0,3.5,3132.0,217800.0,1962.0,81.0,30.504425,-83.42209,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
6,Jennings,7,32053,99900.0,2.0,2.0,784.0,43560.0,2021.0,87.0,30.5656015,-83.2019008,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
6,Live Oak,7,32064,199900.0,3.0,2.0,1352.0,202118.0,2009.0,87.0,30.2865217,-83.2164152,2865.0,1947.0,7433.0,42.4,0.384636082,0.0,0.0
1,Jennings,7,32053,230000.0,2.0,1.5,1024.0,21780.0,2016.0,90.0,30.609041,-83.197376,1289.0,-11787.0,3729.0,44.9,0.26977742,40.0,0.0
6,Pinetta (madison County),7,32350,399000.0,3.0,2.0,1512.0,37026.0,2007.0,90.0,30.6131963,-83.4066659,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
1,Madison,7,32340,94500.0,2.0,1.0,1088.0,7840.0,1932.0,95.0,30.4659045,-83.4147167,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Greenville,7,32331,679000.0,3.0,1.0,1024.0,1742400.0,2007.0,100.0,30.3251172,-83.6557917,1725.0,-17680.0,4775.0,46.2,0.284397906,112.0,0.0
1,Lee,7,32059,415000.0,3.0,2.0,2901.0,1239717.0,1999.0,105.0,30.500103,-83.310491,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
6,Pinetta (madison County),7,32350,140000.0,4.0,2.0,1848.0,95832.0,1999.0,108.0,30.6180768,-83.3574627,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
1,Greenville,7,32331,295000.0,4.0,2.0,1985.0,465656.0,2004.0,123.0,30.5638598,-83.7068988,1725.0,-17680.0,4775.0,46.2,0.284397906,112.0,0.0
6,Pinetta (madison County),7,32350,39900.0,3.0,2.0,960.0,26136.0,1990.0,129.0,30.619204,-83.292072,681.0,-9867.0,1421.0,48.8,0.172413793,0.0,0.0
6,Lee,7,32059,99000.0,2.0,2.0,1046.0,218235.0,2006.0,131.0,30.324002,-83.3394245,1109.0,-4198.0,2670.0,45.2,0.056554307,0.0,0.0
1,Madison,7,32340,375000.0,4.0,3.0,1835.0,42253.0,1978.0,153.0,30.473079,-83.393896,3526.0,-12733.0,10456.0,43.3,0.439269319,9.0,0.0
1,Fincastle,8,24090,329900.0,3.0,2.5,2347.0,10890.0,1994.0,1.0,37.5003197,-79.8741118,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
1,Buchanan,8,24066,649000.0,5.0,3.0,4044.0,14374.0,1924.0,1.0,37.527436,-79.6804263,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Bedford,8,24523,214900.0,2.0,2.0,4080.0,44866.0,1950.0,1.0,37.3489022,-79.5857902,8358.0,7721.0,21064.0,45.7,0.123006077,219.0,0.0
1,Blue Ridge,8,24064,585000.0,4.0,3.0,3668.0,46173.0,2001.0,1.0,37.3827352,-79.8325412,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Buchanan,8,24066,230000.0,3.0,2.0,2363.0,71874.0,1951.0,1.0,37.4853793,-79.7830686,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Blue Ridge,8,24064,219950.0,3.0,1.0,1616.0,39204.0,1964.0,1.0,37.3858966,-79.7989641,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Blue Ridge,8,24064,399950.0,4.0,3.0,5400.0,134600.0,2000.0,1.0,37.3503189,-79.7967091,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Fincastle,8,24090,1100000.0,1.0,1.5,1064.0,14662731.0,2012.0,1.0,37.5903278,-79.8373734,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
1,Buchanan,8,24066,559000.0,4.0,3.0,2641.0,218235.0,2005.0,1.0,37.4987409,-79.687855,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Fincastle,8,24090,289000.0,3.0,2.0,1250.0,55756.0,1969.0,1.0,37.5163508,-79.8196722,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
6,Buchanan,8,24066,185000.0,3.0,2.0,1352.0,130680.0,2005.0,1.0,37.4646941,-79.7459242,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Blue Ridge,8,24064,759950.0,4.0,3.5,4784.0,52272.0,2004.0,1.0,37.3860362,-79.8332196,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Daleville,8,24083,585000.0,4.0,3.5,3607.0,15681.0,2005.0,1.0,37.4249309,-79.8999632,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Daleville,8,24083,1320000.0,6.0,4.5,7637.0,55756.0,2006.0,1.0,37.4317199,-79.898498,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Roanoke,8,24019,617450.0,4.0,2.5,3376.0,12632.0,2006.0,1.0,37.3489902,-79.9142535,11808.0,11568.0,28480.0,43.9,0.131495787,711.0,0.0
1,Eagle Rock,8,24085,249950.0,2.0,1.0,910.0,1742400.0,1925.0,1.0,37.6453036,-79.7975849,1087.0,766.0,2192.0,53.1,0.04379562,0.0,0.0
1,Thaxton,8,24174,289900.0,3.0,2.0,1832.0,33541.0,1960.0,1.0,37.3520097,-79.6092595,1155.0,236.0,3035.0,34,0,0.0,0.0
1,Troutville,8,24175,124900.0,3.0,1.5,1863.0,54450.0,1920.0,1.0,37.4383685,-79.8232179,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Bedford,8,24523,379900.0,3.0,2.0,1488.0,122403.0,1989.0,1.0,37.3675784,-79.5522218,8358.0,7721.0,21064.0,45.7,0.123006077,219.0,0.0
1,Daleville,8,24083,359000.0,4.0,3.0,2492.0,20473.0,1976.0,1.0,37.4248305,-79.9098468,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Daleville,8,24083,635000.0,4.0,4.0,4595.0,29620.0,2013.0,1.0,37.424165,-79.8987386,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Roanoke,8,24019,290000.0,3.0,2.0,1538.0,13068.0,1998.0,1.0,37.3474793,-79.9230961,11808.0,11568.0,28480.0,43.9,0.131495787,711.0,0.0
2,Roanoke,8,24019,249900.0,2.0,2.0,1286.0,4356.0,2006.0,1.0,37.3588531,-79.9150081,11808.0,11568.0,28480.0,43.9,0.131495787,711.0,0.0
1,Troutville,8,24175,614950.0,5.0,4.0,3130.0,195584.0,1988.0,1.0,37.4570236,-79.9189422,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Blue Ridge,8,24064,79000.0,4.0,1.0,1584.0,44431.0,1900.0,1.0,37.374391,-79.7982198,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Buchanan,8,24066,187500.0,3.0,1.0,906.0,47916.0,1900.0,1.0,37.5490113,-79.7503052,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Cloverdale,8,24077,325000.0,3.0,2.0,732.0,61419.0,1971.0,1.0,37.3673893,-79.9075728,452.0,-786.0,940.0,46.1,0.15,0.0,0.0
1,Bedford,8,24523,499900.0,4.0,3.0,1666.0,453024.0,1960.0,1.0,37.4033058,-79.5550097,8358.0,7721.0,21064.0,45.7,0.123006077,219.0,0.0
1,Buchanan,8,24066,995000.0,3.0,2.5,2716.0,1476684.0,2016.0,1.0,37.5595058,-79.7045565,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Troutville,8,24175,400000.0,6.0,2.0,3360.0,444312.0,1919.0,1.0,37.4617539,-79.8816585,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Lynchburg,8,24503,379900.0,3.0,2.0,2952.0,36590.0,1970.0,1.0,37.432055,-79.2121362,7922.0,7506.0,19384.0,41.1,0.101578622,301.0,0.0
1,Daleville,8,24083,410000.0,4.0,3.0,2298.0,34848.0,1973.0,1.0,37.4064176,-79.9223965,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Roanoke,8,24019,160000.0,2.0,1.0,1163.0,36590.0,1940.0,1.0,37.3548685,-79.92878,11808.0,11568.0,28480.0,43.9,0.131495787,711.0,0.0
1,Daleville,8,24083,649000.0,4.0,4.0,3831.0,151153.0,1984.0,1.0,37.430528,-79.9204289,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Daleville,8,24083,599950.0,6.0,4.5,5004.0,39204.0,2004.0,1.0,37.4444786,-79.8992634,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Blue Ridge,8,24064,229950.0,3.0,2.0,1328.0,59241.0,1955.0,1.0,37.3519231,-79.8130619,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Buchanan,8,24066,450000.0,4.0,4.0,2516.0,547549.0,1908.0,1.0,37.5735516,-79.7624396,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Fincastle,8,24090,249000.0,4.0,3.0,1477.0,43560.0,1973.0,1.0,37.5531942,-79.8410319,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
1,Natural Bridge,8,24578,157900.0,3.0,1.0,900.0,80586.0,1961.0,1.0,37.6552511,-79.5627805,345.0,253.0,851.0,47.1,0,37.0,0.0
1,Troutville,8,24175,359000.0,4.0,2.5,3018.0,61855.0,2005.0,1.0,37.3763166,-79.8555387,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Roanoke,8,24019,300000.0,4.0,1.0,1260.0,101930.0,1963.0,1.0,37.3540374,-79.8876894,11808.0,11568.0,28480.0,43.9,0.131495787,711.0,0.0
1,Troutville,8,24175,524900.0,4.0,3.0,3469.0,43560.0,1996.0,1.0,37.3626946,-79.8420385,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Troutville,8,24175,369950.0,3.0,1.0,1296.0,300564.0,1953.0,1.0,37.3874511,-79.8747242,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
1,Blue Ridge,8,24064,155000.0,3.0,1.5,1008.0,31798.0,1990.0,1.0,37.3647317,-79.8178336,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Roanoke,8,24012,199000.0,3.0,1.0,1425.0,42253.0,1985.0,1.0,37.353705,-79.820142,12427.0,8773.0,29770.0,39.5,0.215586161,1155.0,0.0
1,Blue Ridge,8,24064,315000.0,3.0,3.0,2288.0,28749.0,1971.0,1.0,37.3873342,-79.8222111,1814.0,777.0,5264.0,42.9,0.027925532,57.0,0.0
1,Buchanan,8,24066,315000.0,2.0,1.0,1008.0,940896.0,1945.0,1.0,37.506532,-79.681546,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
1,Daleville,8,24083,410000.0,2.0,2.0,1632.0,6969.0,2021.0,1.0,37.413863,-79.914652,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Troutville,8,24175,859950.0,4.0,4.5,4780.0,176418.0,2000.0,1.0,37.4628196,-79.9165154,2980.0,438.0,7555.0,51.3,0.006750496,42.0,0.0
8,Daleville,8,24083,1675000.0,7.0,5.5,7115.0,2439795.0,1966.0,1.0,37.4055604,-79.9056927,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Lexington,8,24450,259000.0,3.0,2.0,1296.0,131115.0,2014.0,1.0,37.7225581,-79.6425259,5689.0,5549.0,16789.0,35.3,0.044791232,431.0,0.0
1,Fincastle,8,24090,399900.0,4.0,3.5,2543.0,110206.0,1977.0,1.0,37.4745875,-79.8787271,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
1,Buchanan,8,24066,299000.0,4.0,3.0,2350.0,365904.0,1988.0,1.0,37.4783781,-79.7822365,2045.0,1786.0,5112.0,48.9,0.010367762,0.0,0.0
2,Daleville,8,24083,449950.0,3.0,2.5,2344.0,0.0,2004.0,1.0,37.4130478,-79.9183301,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Daleville,8,24083,380000.0,5.0,3.0,2651.0,22651.0,1961.0,1.0,37.4109716,-79.9206038,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Daleville,8,24083,579900.0,6.0,3.5,4514.0,23522.0,2004.0,1.0,37.4459232,-79.8992634,1370.0,-1478.0,4096.0,46.6,0.013427734,11.0,0.0
1,Fincastle,8,24090,595000.0,3.0,3.0,2798.0,192535.0,2008.0,1.0,37.4800212,-79.9157502,1974.0,438.0,4967.0,46,0.031809946,22.0,0.0
1,Forest,8,24551,364900.0,3.0,2.0,2327.0,20038.0,2012.0,1.0,37.401008,-79.3026952,10155.0,10074.0,26376.0,42.9,0.069798301,593.0,0.0
1,Monroe,8,24574,419000.0,3.0,3.5,1890.0,876863.0,1989.0,1.0,37.540315,-79.1875984,1602.0,1515.0,4483.0,46.8,0.193620344,54.0,0.0
1,Lynchburg,8,24503,675000.0,6.0,4.5,3572.0,29229.0,2016.0,3.0,37.4580445,-79.2150887,7922.0,7506.0,19384.0,41.1,0.101578622,301.0,0.0
1,Lynchburg,8,24501,149500.0,3.0,2.0,1300.0,15246.0,1928.0,6.0,37.3955007,-79.1800938,10063.0,9917.0,27488.0,29.2,0.375873108,290.0,0.0
6,Bedford,8,24523,119900.0,3.0,2.0,1000.0,60984.0,1996.0,12.0,37.4194462,-79.5026935,8358.0,7721.0,21064.0,45.7,0.123006077,219.0,0.0
1,Amherst,8,24521,489900.0,2.0,3.0,2520.0,429458.0,2008.0,13.0,37.7198507,-79.2449132,3920.0,3367.0,9253.0,48.6,0.123419432,27.0,0.0
1,Lynchburg,8,24503,379900.0,4.0,3.0,1938.0,22956.0,1962.0,17.0,37.4535597,-79.2021765,7922.0,7506.0,19384.0,41.1,0.101578622,301.0,0.0
3,Forest,8,24551,270000.0,2.0,2.0,1364.0,0.0,2021.0,19.0,37.3848776,-79.3039346,10155.0,10074.0,26376.0,42.9,0.069798301,593.0,0.0
1,Lynchburg,8,24502,264500.0,4.0,2.0,864.0,13504.0,2005.0,19.0,37.3879108,-79.2109905,16688.0,16117.0,40420.0,32.1,0.163433944,1295.0,0.0
1,Madison Heights,8,24572,549900.0,3.0,3.5,3406.0,150151.0,1986.0,20.0,37.4775815,-79.160894,6488.0,6451.0,15467.0,45,0.231201914,123.0,0.0
1,Lynchburg,8,24503,299900.0,3.0,2.0,1400.0,27443.0,2003.0,22.0,37.4748174,-79.245181,7922.0,7506.0,19384.0,41.1,0.101578622,301.0,0.0
1,Lynchburg,8,24501,149900.0,2.0,1.0,860.0,14070.0,1933.0,22.0,37.3971555,-79.1591523,10063.0,9917.0,27488.0,29.2,0.375873108,290.0,0.0
1,Lynchburg,8,24503,649000.0,4.0,3.0,3083.0,81022.0,1937.0,25.0,37.431698,-79.2001932,7922.0,7506.0,19384.0,41.1,0.101578622,301.0,0.0
2,Forest,8,24551,269900.0,2.0,2.0,1702.0,1742.0,1989.0,26.0,37.388333,-79.249673,10155.0,10074.0,26376.0,42.9,0.069798301,593.0,0.0
1,Forest,8,24551,362000.0,4.0,2.5,1996.0,61855.0,2002.0,27.0,37.414693,-79.354115,10155.0,10074.0,26376.0,42.9,0.069798301,593.0,0.0
1,Lynchburg,8,24502,399900.0,5.0,3.0,2342.0,20038.0,1920.0,27.0,37.3889566,-79.1730844,16688.0,16117.0,40420.0,32.1,0.163433944,1295.0,0.0
1,Lynchburg,8,24501,224900.0,3.0,1.5,1223.0,20517.0,1962.0,29.0,37.4151355,-79.2195833,10063.0,9917.0,27488.0,29.2,0.375873108,290.0,0.0
3,Forest,8,24551,325000.0,2.0,2.0,1570.0,4.0,2007.0,30.0,37.356845,-79.2812084,10155.0,10074.0,26376.0,42.9,0.069798301,593.0,0.0
